participant,stim,condition,category_A_label,category_B_label,category,angle,radius,angle_psy,radius_psy,key_choice,rt,trial_type,block_n,trial_n,category_choice
2,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,f,4.124825100007001,switch,1,14,B
2,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,2.3394687000109116,standard,1,15,B
2,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,4.081865599990124,switch,1,16,A
2,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,3.5306256000039866,standard,1,17,A
2,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,3.072561900000437,standard,1,18,A
2,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,2.826510300001246,standard,1,19,A
2,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1.8529398000100628,switch,1,20,B
2,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,12.904528700004448,standard,1,21,A
2,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,3.2652240999887,switch,1,22,B
2,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,2.578204799996456,standard,1,23,B
2,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,13.976244899997257,standard,1,24,A
2,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,2.5414181999949506,standard,1,25,A
2,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,j,3.836408700008178,switch,1,26,A
2,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,2.390794400009326,standard,1,27,A
2,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,1.3311173999973107,switch,1,28,B
2,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,2.0437051999906544,standard,1,29,B
2,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,2.855792399990605,standard,1,30,B
2,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,2.072863299996243,switch,1,31,A
2,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,1.563043899994227,standard,1,32,B
2,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,f,3.529252499996801,standard,1,33,B
2,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,1.1446593000000576,standard,1,34,B
2,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1.119805800000904,switch,1,35,A
2,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,j,6.912312899992685,standard,1,36,A
2,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,1.9411984000034863,standard,1,37,B
2,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,j,1.7805661000020336,standard,1,38,A
2,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,1.626719799998682,standard,1,39,B
2,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,4.934981400001561,switch,1,40,A
2,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,2.8444064000068465,standard,1,41,A
2,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,2.0784439999988535,standard,1,42,A
2,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,2.024366199999349,standard,1,43,A
2,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,1.252613900011056,standard,1,44,B
2,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,1.2073922999989009,standard,1,45,B
2,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,1.9178272999997716,switch,1,46,B
2,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,2.8060991000093054,standard,1,47,B
2,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,j,4.513362600002438,standard,1,48,A
2,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,1.9121750999911455,switch,1,49,A
2,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,24.2082223000034,standard,1,50,A
2,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,2.0044825000077253,standard,1,51,A
2,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,3.6165075000026263,standard,1,52,A
2,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,5.076125999999931,standard,1,53,A
2,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,1.1481460000068182,standard,1,54,B
2,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,2.5478633000020636,standard,1,55,B
2,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,1.2561145999934524,standard,2,1,A
2,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,3.171638100000564,standard,2,2,B
2,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,2.328892600009567,standard,2,3,A
2,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,0.7368698999925982,standard,2,4,B
2,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,1.9525656000041636,standard,2,5,A
2,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.5677114999998594,standard,2,6,A
2,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,0.7425336000014795,standard,2,7,B
2,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,1.7665532999963034,standard,2,8,A
2,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,j,1.1971525999979349,standard,2,9,A
2,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,j,2.2593756000133,switch,2,10,A
2,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,2.947449199986295,standard,2,11,A
2,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,0.8590620999893872,standard,2,12,B
2,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,0.8221699999994598,switch,2,13,B
2,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,7.763402700002189,standard,2,14,A
2,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1.5413872999924934,switch,2,15,B
2,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,3.4768019000039203,standard,2,16,A
2,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,4.276316500006942,standard,2,17,A
2,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1.541827099994407,switch,2,18,A
2,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,1.453466599996318,standard,2,19,B
2,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,f,2.0006619000050705,switch,2,20,B
2,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,2.605258399999002,standard,2,21,B
2,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1.385316599989892,standard,2,22,A
2,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.215045299992198,standard,2,23,A
2,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,1.371851299991249,switch,2,24,A
2,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,2.953821400005836,standard,2,25,A
2,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,1.0559944999986328,standard,2,26,B
2,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.38047390000429,standard,2,27,A
2,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,j,0.8501849000022048,standard,2,28,A
2,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1.918393100000685,switch,2,29,A
2,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,f,1.3503743000037502,standard,2,30,B
2,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,j,1.892922600003658,standard,2,31,A
2,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,1.1838310999883106,switch,2,32,B
2,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1.8288358999998309,standard,2,33,B
2,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,12.288630700000796,switch,2,34,A
2,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,1.2837632000009762,standard,2,35,B
2,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1.4212083000020357,standard,2,36,A
2,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,1.369312800001353,standard,2,37,B
2,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.4723214999976335,standard,2,38,A
2,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,1.4897985999996308,standard,2,39,A
2,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,0.8519841999950586,switch,2,40,B
2,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,0.9674718999885954,standard,2,41,B
2,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,0.6864902999950573,standard,2,42,B
2,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.448427700001048,switch,2,43,A
2,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,1.1005494999990333,standard,2,44,B
2,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,2.6141858999908436,switch,2,45,B
2,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,j,2.0504928000009386,standard,2,46,A
2,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,2.477180599991698,standard,2,47,B
2,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,1.5347926000104053,standard,2,48,A
2,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,2.1434027000068454,switch,2,49,A
2,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,1.38287400000263,standard,2,50,A
2,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,0.9650600999884772,standard,2,51,A
2,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,1.22780559999228,standard,2,52,A
2,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1.26456720000715,switch,2,53,A
2,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,0.8111071000021184,standard,2,54,B
2,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,4.232903700001771,switch,2,55,B
2,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,1.1721642000047725,standard,3,1,A
2,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,1.5068247000017436,switch,3,2,B
2,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,1.6918803000007756,standard,3,3,B
2,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,2.293900799995754,switch,3,4,A
2,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1.0060107999888714,standard,3,5,B
2,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,j,1.6754686000058427,standard,3,6,A
2,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,4.438118999998551,switch,3,7,A
2,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,7.135216599999694,standard,3,8,B
2,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,j,0.890518999993219,standard,3,9,A
2,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,0.7242543999891495,standard,3,10,B
2,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,2.1729539000079967,standard,3,11,B
2,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,j,0.9707269000064116,standard,3,12,A
2,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1.3608906000008574,switch,3,13,A
2,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,1.3044292999984464,standard,3,14,A
2,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,1.3778632000030484,switch,3,15,A
2,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,1.255931399995461,standard,3,16,A
2,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1.0744181999907596,switch,3,17,A
2,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,2.101326699994388,standard,3,18,A
2,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,0.8547323999955552,standard,3,19,B
2,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,f,8.282245099995635,standard,3,20,B
2,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,0.9185244999971474,standard,3,21,A
2,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,1.1911160000017844,switch,3,22,B
2,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,0.8215387999953236,standard,3,23,A
2,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,f,2.4815374000027077,standard,3,24,B
2,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,f,4.867888900000253,switch,3,25,B
2,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,1.548320199988666,standard,3,26,B
2,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,1.3393460000079358,switch,3,27,A
2,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,1.051516999999876,standard,3,28,B
2,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,2.431212499999674,switch,3,29,B
2,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,7.3782046000123955,standard,3,30,B
2,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,6.163919699989492,standard,3,31,B
2,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,0.6885391999967396,standard,3,32,B
2,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,0.6982893999957014,standard,3,33,A
2,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,0.788375600008294,standard,3,34,A
2,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,0.6577947000041604,switch,3,35,B
2,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,1.4930763999873309,standard,3,36,A
2,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,1.4319443999993382,switch,3,37,B
2,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.011448100005509,standard,3,38,A
2,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,2.7203999000048498,standard,3,39,A
2,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.5046313000057123,standard,3,40,A
2,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,0.8654568000056315,standard,3,41,A
2,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,1.1798063999885926,standard,3,42,A
2,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,2.8110999999917112,standard,3,43,A
2,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,3.2063557999936165,switch,3,44,B
2,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,1.9463058999972416,standard,3,45,A
2,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1.6246014000062132,switch,3,46,A
2,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,j,1.2217084000003524,standard,3,47,A
2,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,1.5861263999977382,standard,3,48,B
2,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1.0329333999980008,standard,3,49,A
2,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,1.115757300009136,standard,3,50,A
2,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,1.0774939999973867,standard,3,51,B
2,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,1.0000532999983989,standard,3,52,B
2,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,j,3.2625801999965915,switch,3,53,A
2,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1.0792542999988657,standard,3,54,A
2,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,13.37874619998911,standard,3,55,B
3,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,2.932742700038943,standard,1,1,A
3,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,f,5.460437499976251,switch,1,2,A
3,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,2.068098200019449,standard,1,3,A
3,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,1.1105650999816137,standard,1,4,A
3,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,1.4394974999595431,standard,1,5,A
3,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,j,2.4359435999649577,switch,1,6,B
3,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,f,2.8866046000039205,standard,1,7,A
3,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,2.0377167999977246,switch,1,8,B
3,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,f,2.393210500013083,standard,1,9,A
3,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,j,1.6789986999938264,switch,1,10,B
3,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,j,2.5855123999645,standard,1,11,B
3,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,j,2.3896053999778815,switch,1,12,B
3,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,2.7308165000285953,standard,1,13,A
3,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,f,2.0341754999826662,switch,1,14,A
3,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,f,2.1508540000068024,standard,1,15,A
3,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,f,7.693351699970663,standard,1,16,A
3,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,f,2.1376429999945685,switch,1,17,A
3,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,j,2.9851005999953486,standard,1,18,B
3,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,f,1.2071344000287354,standard,1,19,A
3,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,f,2.2192470000009052,switch,1,20,A
3,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,j,2.295285900007002,standard,1,21,B
3,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,j,1.535453399992548,switch,1,22,B
3,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,2.758839000016451,standard,1,23,A
3,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.26941240002634,standard,1,24,A
3,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,1.119895700016059,standard,1,25,A
3,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,1.8808602999779396,standard,1,26,B
3,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,j,1.626586100028362,standard,1,27,B
3,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,f,3.5348691000253893,standard,1,28,A
3,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,j,2.2366043000365607,switch,1,29,B
3,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,1.9524017999647183,standard,1,30,A
3,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,1.6313260999741033,standard,1,31,B
3,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,1.2680302999797275,standard,1,32,A
3,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,f,1.109659100009594,standard,1,33,A
3,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,j,1.784058199962601,standard,1,34,B
3,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,2.06135869998252,standard,1,35,A
3,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,1.4802608000463806,standard,1,36,B
3,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,f,1.554874400026165,standard,1,37,A
3,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,f,1.480381099972874,standard,1,38,A
3,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,j,1.570531299978029,switch,1,39,B
3,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,f,7.929504800005816,standard,1,40,A
3,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,2.861071199993603,standard,1,41,B
3,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,0.8954124000156298,standard,1,42,B
3,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,f,1.2009149999939837,standard,1,43,A
3,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,2.0874527999549173,standard,1,44,A
3,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,f,1.823216799995862,standard,1,45,A
3,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,2.107668399985414,switch,1,46,B
3,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,f,1.7566533000208435,standard,1,47,A
3,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,f,2.3305451000342146,switch,1,48,A
3,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,2.073637900000904,standard,1,49,A
3,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,5.771539199980907,standard,1,50,A
3,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,f,1.3270086999982595,standard,1,51,A
3,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,f,3.2077700999798253,switch,1,52,A
3,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,1.2424300000420772,standard,1,53,A
3,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,0.7670636999537237,standard,1,54,A
3,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,j,2.933489099959843,switch,1,55,B
3,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,1.5433791999821551,standard,2,1,A
3,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,1.043665000004694,standard,2,2,A
3,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,j,1.9197518000146376,standard,2,3,B
3,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,f,1.4236738000181504,standard,2,4,A
3,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,f,1.899839899968356,switch,2,5,A
3,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,f,1.396747899998445,standard,2,6,A
3,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,f,1.563936399994418,switch,2,7,A
3,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,2.2815772999892943,standard,2,8,B
3,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,f,1.3629653999814764,switch,2,9,A
3,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,1.342892299988307,standard,2,10,A
3,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,1.6178594999946654,switch,2,11,B
3,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,1.206625500053633,standard,2,12,A
3,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,j,2.7308561999816447,standard,2,13,B
3,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,3.0584149000351317,standard,2,14,B
3,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,f,2.500008499948308,switch,2,15,A
3,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,1.6851959000341594,standard,2,16,A
3,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,0.6541606000391766,switch,2,17,A
3,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,1.3700699000037275,standard,2,18,A
3,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,j,1.6557847000076436,switch,2,19,B
3,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.89905920001911,standard,2,20,A
3,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.1242880999925546,standard,2,21,A
3,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,f,1.4208221000153571,standard,2,22,A
3,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,j,1.8415872000041416,switch,2,23,B
3,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,10.86867410002742,standard,2,24,A
3,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,f,0.687696099979803,standard,2,25,A
3,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,0.6586473999777809,switch,2,26,A
3,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,f,1.3656772000249475,standard,2,27,A
3,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,3.0373866999871098,standard,2,28,B
3,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,1.7839901999686845,standard,2,29,A
3,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,2.382037700037472,standard,2,30,B
3,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,2.0833167000091635,standard,2,31,A
3,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,j,1.9163570000091568,standard,2,32,B
3,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,j,1.2937776999897324,standard,2,33,B
3,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,f,1.2310345000005327,standard,2,34,A
3,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,1.0418986000004224,standard,2,35,A
3,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,f,0.9910064000287092,standard,2,36,A
3,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,f,0.9886598000302912,standard,2,37,A
3,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,j,1.435236299992539,switch,2,38,B
3,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,f,2.135127499990631,standard,2,39,A
3,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,1.3512333999969997,standard,2,40,A
3,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,f,1.205674899974838,standard,2,41,A
3,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,f,1.5638700999552384,standard,2,42,A
3,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,2.3372429000446573,standard,2,43,A
3,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,f,3.345568699995056,switch,2,44,A
3,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,f,5.998964500031434,standard,2,45,A
