participant,stim,condition,category_A_label,category_B_label,category,angle,radius,angle_psy,radius_psy,key_choice,correct,rt,block_n,trial_n,category_choice
15,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,j,1,3.608987300016451,1,15,B
15,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,f,1,1.1390176999848336,1,16,A
15,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,j,0,2.2653647999977693,1,17,B
15,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,1,1.3055405999766665,1,18,A
15,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,j,1,1.0021977999713272,1,19,B
15,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,0,1.1668239999562502,1,20,B
15,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,1,1.2513284999877214,2,21,B
15,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,1,2.781788099964615,2,22,B
15,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,1,0.7308988000149839,2,23,A
15,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,j,1,0.8516595000401139,2,24,B
15,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,1,2.349747300031595,2,25,A
15,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,j,0,7.236606699996628,2,26,B
15,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,f,1,1.4816886000335217,2,27,A
15,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,j,1,2.2826771000400186,2,28,B
15,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,1,0.6920241999905556,2,29,B
15,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,1,5.078265499963891,2,30,A
15,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,f,1,0.9168078000075184,2,31,A
15,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,j,1,2.7489352999837138,2,32,B
15,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,j,1,2.779010099999141,2,33,B
15,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,1,0.7769383999984711,2,34,B
15,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,j,1,1.2052694999729283,2,35,B
15,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,1,0.9620726999710314,2,36,B
15,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,f,1,2.1204508999944665,2,37,A
15,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,1,4.223605800012592,2,38,A
15,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,1,0.8568863000255078,2,39,A
15,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,1,3.284101400000509,2,40,A
15,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,f,1,3.8523461999720894,3,41,A
15,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,1,1.891919800022151,3,42,A
15,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,1,0.9261774999904446,3,43,B
15,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,1,3.1251568000297993,3,44,A
15,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,1,2.2755368999787606,3,45,A
15,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,1,0.5005201000021771,3,46,A
15,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,0,0.6696766999666579,3,47,B
15,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,j,1,1.9512418000376783,3,48,B
15,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,f,0,3.533522100013215,3,49,A
15,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,j,1,0.922309599991422,3,50,B
15,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,1,3.298765799961984,3,51,B
15,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,1,1.5606351000024006,3,52,A
15,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,f,1,6.095948800037149,3,53,A
15,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,j,1,1.172616099996958,3,54,B
15,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,1,1.154105699970387,3,55,B
15,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,j,1,3.7054818000178784,3,56,B
15,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,1,0.6161664000246674,3,57,B
15,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,1,0.6119901000056416,3,58,A
15,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,f,1,0.5211058999993838,3,59,A
15,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,j,1,0.7446596999652684,3,60,B
15,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,j,1,0.5606548999785446,4,61,B
15,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,j,1,1.4470124999643303,4,62,B
15,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,j,1,1.961770499998238,4,63,B
15,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,1,4.367641200020444,4,64,A
15,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,1,0.7876685000373982,4,65,B
15,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,j,1,0.8250579999876209,4,66,B
15,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,1,5.341277300030924,4,67,B
15,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,f,1,5.232597200025339,4,68,A
15,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,j,0,2.9302633000188507,4,69,B
15,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,1,2.2398514000233263,4,70,B
15,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,f,1,1.3312901000026611,4,71,A
15,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,1,0.8813315000152215,4,72,A
15,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,1,0.6031902999966405,4,73,B
15,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,1,0.9283157999743707,4,74,B
15,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,1,0.6878700000233948,4,75,A
15,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,1,0.8657348999986425,4,76,A
15,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,f,1,1.4202526000444775,4,77,A
15,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,1,1.2710939000244252,4,78,A
15,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,1,0.7056311999913305,4,79,A
15,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,j,1,2.953587499971036,4,80,B
15,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,1,0.8714874999714084,5,81,B
15,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,1,0.9054309999919496,5,82,A
15,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,1,0.8657185999909416,5,83,B
15,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,j,1,2.2443665000027977,5,84,B
15,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,1,0.5497766999760643,5,85,B
15,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,1,0.5020355999586172,5,86,B
15,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,j,1,3.5508107999921776,5,87,B
15,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,0,0.7479477999731898,5,88,B
15,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,1,0.6269000000320375,5,89,A
15,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,1,0.5021359999664128,5,90,A
15,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,1,0.951432699977886,5,91,B
15,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,f,0,1.550220899982378,5,92,A
15,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,1,0.5966639000107534,5,93,A
15,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,f,1,1.7220333999721331,5,94,A
15,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,f,1,0.46555389999412,5,95,A
15,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,j,1,0.916023799974937,5,96,B
15,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,f,1,2.332541999989189,5,97,A
15,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,j,1,0.6995952000143006,5,98,B
15,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,1,4.580978999962099,5,99,A
15,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,1,0.6243170999805443,5,100,A
16,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,f,0,2.2364279000321403,1,1,B
16,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1,1.0429135999875143,1,2,B
16,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,1,3.932915600016713,1,3,A
16,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,1,0.938619300024584,1,4,B
16,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1,2.2266420999658294,1,5,A
16,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,j,1,0.8611051999614574,1,6,A
16,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,1,0.6169380000210367,1,7,A
16,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,1,0.509227300004568,1,8,A
16,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,1,0.6466016999911517,1,9,B
16,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,f,1,0.9128436999744736,1,10,B
16,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,1,1.361962000024505,1,11,A
16,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,f,1,0.6367642999975942,1,12,B
16,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,1,1.228502899990417,1,13,B
16,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,1,0.47879220003960654,1,14,A
16,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,1,0.5607676000217907,1,15,B
16,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,f,0,0.977262900036294,1,16,B
16,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,j,0,0.7894020999665372,1,17,A
16,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,1,0.8583332000416704,1,18,B
16,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,1,0.5892288999748416,1,19,B
16,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1,0.6254723999882117,1,20,A
16,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1,0.5507560999831185,2,21,B
16,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,f,1,1.0859141999972053,2,22,B
16,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,1,1.030120800016448,2,23,A
16,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,f,0,1.4659269000403583,2,24,B
16,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1,1.012149700021837,2,25,A
16,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,j,0,0.7602444000076503,2,26,A
16,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1,2.692837900016457,2,27,A
16,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,1,0.9264306999975817,2,28,B
16,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1,0.709732300019823,2,29,A
16,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,1,0.5018344999989495,2,30,B
16,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,f,1,1.0310465999646112,2,31,B
16,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,1,0.5551893999800086,2,32,A
16,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,j,1,0.7623991000000387,2,33,A
16,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,1,1.007652500004042,2,34,A
16,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,1,0.6288995000068098,2,35,B
16,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,1,1.3850563000305556,2,36,A
16,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,f,1,1.0772681000526063,2,37,B
16,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,1,1.046562500006985,2,38,B
16,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,1,1.1780199999921024,2,39,A
16,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,j,0,0.7436342999571934,2,40,A
16,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,1,0.93395719997352,3,41,B
16,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,j,1,0.7022519999882206,3,42,A
16,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,1,0.7825476999860257,3,43,A
16,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,1,1.1469885999686085,3,44,A
16,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1,0.7320287000038661,3,45,A
16,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,1,0.7477724999771453,3,46,A
16,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,1,0.46730109996860847,3,47,B
16,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1,0.6868704000371508,3,48,A
16,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,f,1,0.5441421000286937,3,49,B
16,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,1,0.5592486000386998,3,50,B
16,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,1,0.4545698000001721,3,51,B
16,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,1,0.6972167000058107,3,52,B
16,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,1,0.9646874999743886,3,53,A
16,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1,0.6325321000185795,3,54,A
16,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1,0.5090002000215463,3,55,B
16,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,j,1,0.509313500020653,3,56,A
16,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,1,0.5021077000419609,3,57,A
16,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,f,1,0.623504499963019,3,58,B
16,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,1,0.571559400006663,3,59,B
16,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,f,1,0.8734917999827303,3,60,B
16,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,1,0.5797985999961384,4,61,A
16,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1,0.7377134999842383,4,62,A
16,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,f,1,0.4808295000111684,4,63,B
16,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,f,1,1.5226458000252023,4,64,B
16,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1,0.6189034999697469,4,65,B
16,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,1,0.4781405999674462,4,66,A
16,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,j,0,0.5136645999737084,4,67,A
16,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,1,2.8081868000444956,4,68,A
16,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,1,0.9807341999839992,4,69,B
16,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,j,1,0.5620598000241444,4,70,A
16,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,j,1,0.5767051000148058,4,71,A
16,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1,0.48660750000271946,4,72,A
16,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,1,0.8487173999892548,4,73,A
16,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,1,0.6197634999989532,4,74,B
16,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,1,0.5521093999850564,4,75,B
16,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,1,0.7587739999871701,4,76,B
16,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,1,0.5018417999963276,4,77,A
16,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,f,1,1.1106110999826342,4,78,B
16,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,1,2.9355668000061996,4,79,B
16,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1,0.4446771999937482,4,80,A
16,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,j,0,1.2332373000099324,5,81,A
16,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1,2.075906499987468,5,82,A
16,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,1,0.5324947999906726,5,83,A
16,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,1,0.7252900999737903,5,84,A
16,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,1,0.48524880001787096,5,85,A
16,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,1,0.5913292999612167,5,86,B
16,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,j,1,0.5168607999803498,5,87,A
16,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,1,0.6369438000256196,5,88,B
16,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,f,1,0.5210270999814384,5,89,B
16,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,1,0.6405404999968596,5,90,A
16,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,f,1,2.1483037000289187,5,91,B
16,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1,1.6495067999931052,5,92,B
16,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,1,0.9018049000296742,5,93,B
16,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,1,0.58159680000972,5,94,B
16,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1,0.48434839997207746,5,95,A
16,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,1,0.44484440004453063,5,96,A
16,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,j,1,0.4574038999853656,5,97,A
16,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,1,0.7398629999952391,5,98,B
16,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1,0.754588000010699,5,99,A
16,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,1,0.8024954000138678,5,100,B
17,8,standard/switch,j,f,A,17,85,-8.995342757,8.387433417892344,f,0,2.8070879000006244,1,1,B
17,6,standard/switch,j,f,B,17,30,-3.854444584,-37.8392214,f,1,3.4017485000076704,1,2,B
17,21,standard/switch,j,f,B,40,30,45.13982813678688,-35.30081098,f,1,1.87705080001615,1,3,B
17,23,standard/switch,j,f,B,40,85,38.21996555398914,5.057706707981728,j,0,2.9103543999954127,1,4,A
17,22,standard/switch,j,f,B,40,57,41.88083319458841,-14.98800492,f,1,4.748833899968304,1,5,B
17,24,standard/switch,j,f,B,40,113,37.71162000489743,24.31290640287821,j,0,5.048074899998028,1,6,A
17,3,standard/switch,j,f,A,10,85,-26.47077232,11.92758930596587,j,1,2.0403329000109807,1,7,A
17,2,standard/switch,j,f,A,10,57,-24.53495333,-12.0763604,j,1,1.890233999991324,1,8,A
17,14,standard/switch,j,f,A,25,113,8.045214428,27.52140038259675,f,0,1.5470837999600917,1,9,B
17,17,standard/switch,j,f,B,33,57,26.21866752665977,-14.79865055,f,1,3.264540100004524,1,10,B
17,5,standard/switch,j,f,A,10,140,-16.71390068,50.111230393533226,j,1,1.4573800000362098,1,11,A
17,10,standard/switch,j,f,A,17,140,-1.732665378,46.70107673091564,j,1,1.45172559999628,1,12,A
17,18,standard/switch,j,f,B,33,85,26.821232143487904,6.976824754974014,f,1,3.4937160999979824,1,13,B
17,15,standard/switch,j,f,A,25,140,12.129448921922751,51.77476957,j,1,3.331997599976603,1,14,A
17,16,standard/switch,j,f,B,33,30,30.19684495481618,-38.42373928,f,1,1.6120332999853415,1,15,B
17,9,standard/switch,j,f,A,17,113,-5.541832691,31.07890857909637,j,1,1.6313280000467785,1,16,A
17,11,standard/switch,j,f,B,25,30,13.264524555129096,-38.2203846,f,1,1.3141500999918208,1,17,B
17,12,standard/switch,j,f,B,25,57,9.177647168036223,-16.07892918,f,1,2.306824500032235,1,18,B
17,20,standard/switch,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1,1.578230799990706,1,19,A
17,4,standard/switch,j,f,A,10,113,-23.83479794,30.479004461502832,j,1,1.655905099993106,1,20,A
17,10,standard/switch,j,f,A,17,140,-1.732665378,46.70107673091564,j,1,1.4969026999897324,2,21,A
17,2,standard/switch,j,f,A,10,57,-24.53495333,-12.0763604,f,0,0.9788872000062838,2,22,B
17,14,standard/switch,j,f,A,25,113,8.045214428,27.52140038259675,j,1,1.815441600047052,2,23,A
17,18,standard/switch,j,f,B,33,85,26.821232143487904,6.976824754974014,f,1,4.250953600043431,2,24,B
17,3,standard/switch,j,f,A,10,85,-26.47077232,11.92758930596587,j,1,2.1879584999987856,2,25,A
17,22,standard/switch,j,f,B,40,57,41.88083319458841,-14.98800492,f,1,1.520192899974063,2,26,B
17,17,standard/switch,j,f,B,33,57,26.21866752665977,-14.79865055,f,1,2.7605591000174172,2,27,B
17,16,standard/switch,j,f,B,33,30,30.19684495481618,-38.42373928,f,1,1.2292871000245214,2,28,B
17,15,standard/switch,j,f,A,25,140,12.129448921922751,51.77476957,j,1,1.5915912999771535,2,29,A
17,24,standard/switch,j,f,B,40,113,37.71162000489743,24.31290640287821,j,0,1.612586500006728,2,30,A
17,12,standard/switch,j,f,B,25,57,9.177647168036223,-16.07892918,f,1,1.2808384000090882,2,31,B
17,21,standard/switch,j,f,B,40,30,45.13982813678688,-35.30081098,f,1,1.3062516000354665,2,32,B
17,4,standard/switch,j,f,A,10,113,-23.83479794,30.479004461502832,j,1,2.6262264999677427,2,33,A
17,6,standard/switch,j,f,B,17,30,-3.854444584,-37.8392214,f,1,2.6133115999982692,2,34,B
17,11,standard/switch,j,f,B,25,30,13.264524555129096,-38.2203846,f,1,1.5687872000271454,2,35,B
17,5,standard/switch,j,f,A,10,140,-16.71390068,50.111230393533226,j,1,3.2285567999933846,2,36,A
17,8,standard/switch,j,f,A,17,85,-8.995342757,8.387433417892344,f,0,8.599632299970835,2,37,B
17,23,standard/switch,j,f,B,40,85,38.21996555398914,5.057706707981728,f,1,1.3663593999808654,2,38,B
17,9,standard/switch,j,f,A,17,113,-5.541832691,31.07890857909637,f,0,1.8688722999650056,2,39,B
17,20,standard/switch,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1,1.341471299994737,2,40,A
17,21,standard/switch,j,f,B,40,30,45.13982813678688,-35.30081098,f,1,1.076513400010299,3,41,B
17,4,standard/switch,j,f,A,10,113,-23.83479794,30.479004461502832,j,1,1.118007100012619,3,42,A
17,17,standard/switch,j,f,B,33,57,26.21866752665977,-14.79865055,f,1,1.1909032000112347,3,43,B
17,11,standard/switch,j,f,B,25,30,13.264524555129096,-38.2203846,f,1,1.0196873999666425,3,44,B
17,8,standard/switch,j,f,A,17,85,-8.995342757,8.387433417892344,j,1,1.0547847999841906,3,45,A
17,15,standard/switch,j,f,A,25,140,12.129448921922751,51.77476957,j,1,1.1776142999879085,3,46,A
17,3,standard/switch,j,f,A,10,85,-26.47077232,11.92758930596587,j,1,1.1027504000230692,3,47,A
17,5,standard/switch,j,f,A,10,140,-16.71390068,50.111230393533226,j,1,1.239218000031542,3,48,A
17,18,standard/switch,j,f,B,33,85,26.821232143487904,6.976824754974014,f,1,1.7626457000151277,3,49,B
17,14,standard/switch,j,f,A,25,113,8.045214428,27.52140038259675,j,1,2.9366950999828987,3,50,A
17,24,standard/switch,j,f,B,40,113,37.71162000489743,24.31290640287821,j,0,3.902352900011465,3,51,A
17,9,standard/switch,j,f,A,17,113,-5.541832691,31.07890857909637,j,1,1.2043077000416815,3,52,A
17,10,standard/switch,j,f,A,17,140,-1.732665378,46.70107673091564,j,1,0.8875729999854229,3,53,A
17,12,standard/switch,j,f,B,25,57,9.177647168036223,-16.07892918,f,1,1.1140280999825336,3,54,B
17,23,standard/switch,j,f,B,40,85,38.21996555398914,5.057706707981728,f,1,1.6186040000175126,3,55,B
17,20,standard/switch,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1,1.3094798999954946,3,56,A
17,6,standard/switch,j,f,B,17,30,-3.854444584,-37.8392214,f,1,1.3675356999738142,3,57,B
17,2,standard/switch,j,f,A,10,57,-24.53495333,-12.0763604,f,0,1.1409313000040129,3,58,B
17,22,standard/switch,j,f,B,40,57,41.88083319458841,-14.98800492,f,1,1.2996469999779947,3,59,B
17,16,standard/switch,j,f,B,33,30,30.19684495481618,-38.42373928,f,1,1.403812900010962,3,60,B
17,22,standard/switch,j,f,B,40,57,41.88083319458841,-14.98800492,f,1,2.29594390001148,4,61,B
17,6,standard/switch,j,f,B,17,30,-3.854444584,-37.8392214,j,0,1.7775537999696098,4,62,A
17,10,standard/switch,j,f,A,17,140,-1.732665378,46.70107673091564,j,1,1.396510099992156,4,63,A
17,18,standard/switch,j,f,B,33,85,26.821232143487904,6.976824754974014,f,1,2.19365969998762,4,64,B
17,23,standard/switch,j,f,B,40,85,38.21996555398914,5.057706707981728,f,1,1.8306165999965744,4,65,B
17,9,standard/switch,j,f,A,17,113,-5.541832691,31.07890857909637,j,1,1.6571584999910556,4,66,A
17,16,standard/switch,j,f,B,33,30,30.19684495481618,-38.42373928,f,1,1.3158687999821268,4,67,B
17,15,standard/switch,j,f,A,25,140,12.129448921922751,51.77476957,j,1,1.2509288000292145,4,68,A
17,20,standard/switch,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1,1.0546116000041366,4,69,A
17,3,standard/switch,j,f,A,10,85,-26.47077232,11.92758930596587,j,1,1.1376673000049775,4,70,A
17,12,standard/switch,j,f,B,25,57,9.177647168036223,-16.07892918,j,0,2.9441383000230417,4,71,A
17,24,standard/switch,j,f,B,40,113,37.71162000489743,24.31290640287821,j,0,2.9569326999480836,4,72,A
17,17,standard/switch,j,f,B,33,57,26.21866752665977,-14.79865055,f,1,1.8900737999938428,4,73,B
